date,ret
2010-01-04,0.014078310189813363
2010-01-05,0.0039044973563412463
2010-01-06,0.008643028194843957
2010-01-07,-0.003141873884970315
2010-01-08,-0.004011547105520901
2010-01-11,0.011219879655633475
2010-01-12,-0.004978748009441871
2010-01-13,-0.004002845060879755
2010-01-14,0.00014356251309228225
2010-01-15,-0.008180238231917478
2010-01-19,0.0023150918490075943
2010-01-20,-0.01790093913242121
2010-01-21,-0.019550228128035214
2010-01-22,-0.008995487660966415
2010-01-25,-0.0037821483746489676
2010-01-26,0.0010630220520279011
2010-01-27,-0.00576451777198156
2010-01-28,-0.008849587902813847
2010-01-29,-0.008158851726583146
2010-02-01,0.027161260282477104
2010-02-02,0.011786022967663786
2010-02-03,-0.005376359100602688
2010-02-04,-0.028228184030876444
2010-02-05,0.0012361248263887922
2010-02-08,-0.006944521283432725
2010-02-09,0.013208998079533692
2010-02-10,-0.005368083069083529
2010-02-11,0.006013878365886774
2010-02-12,-0.006744252199394551
2010-02-16,0.022839443387062803
2010-02-17,-0.007845458778597802
2010-02-18,0.0030413168174781412
2010-02-19,-0.0013644026889691023
2010-02-22,-0.007135281290331752
2010-02-23,-0.007033638928634799
2010-02-24,0.00939330121979357
2010-02-25,-0.006254828089023896
2010-02-26,-0.0021492017523672834
2010-03-01,0.0061538769230769326
2010-03-02,0.0013760855848291762
2010-03-03,-0.0009161398966601452
2010-03-04,-0.0004584747057925445
2010-03-05,0.016360840478261692
2010-03-08,0.00015047389573531175
2010-03-09,0.0045125750069537045
2010-03-10,0.00658882908938038
2010-03-11,0.0
2010-03-12,-0.006248110588394555
2010-03-15,-0.007485029603965736
2010-03-16,0.004072352756906955
2010-03-17,0.011867222472585306
2010-03-18,0.0004453384731987487
2010-03-19,-0.005193619308408053
2010-03-22,-0.0010441527290551112
2010-03-23,-0.0002987009063953894
2010-03-24,-0.006721389397522994
2010-03-25,-0.003007473684210469
2010-03-26,0.0036198791725544858
2010-03-29,0.011421731117797849
2010-03-30,-0.003714710087011437
2010-03-31,-0.001043996970440216
2010-04-01,0.009405762493023485
2010-04-05,0.008578627295095145
2010-04-06,-0.004252822869839573
2010-04-07,-0.008247510802724296
2010-04-08,0.007722082430774092
2010-04-09,0.013262614010276882
2010-04-12,-0.0007272105663988171
2010-04-13,-0.0007276233550810498
2010-04-14,-0.0007282696924981798
2010-04-15,-0.005101282537512233
2010-04-16,-0.00483448564797864
2010-04-19,0.004416355071396872
2010-04-20,0.010845639271040337
2010-04-21,-0.0007249963647239007
2010-04-22,-0.005223447626913736
2010-04-23,0.009918320009285981
2010-04-26,0.000722169287179988
2010-04-27,-0.014720796439301539
2010-04-28,0.013475978327639348
2010-04-29,-0.007660037356264365
2010-04-30,-0.01296252473273956
2010-05-03,0.0010328907053071834
2010-05-04,-0.020194502959581587
2010-05-05,-0.004513359342359628
2010-05-06,-0.03445668836199749
2010-05-07,-0.0029738300668935005
2010-05-10,0.02401886932466447
2010-05-11,-0.011804445264244434
2010-05-12,0.006981151209760404
2010-05-13,-0.00261910321250328
2010-05-14,-0.017608897670957614
2010-05-17,-0.00518864796190711
2010-05-18,-0.007586518097044403
2010-05-19,-0.005414874893854571
2010-05-20,-0.033947141169781564
2010-05-21,0.009116508897181864
2010-05-24,-0.011333804018827132
2010-05-25,-0.007974746768146714
2010-05-26,-0.006699012002997966
2010-05-27,0.03625017642471455
2010-05-28,-0.01627074546486732
2010-06-01,-0.020013215680006816
2010-06-02,0.02565400843881862
2010-06-03,0.012999851900608797
2010-06-04,-0.03297599036751158
2010-06-07,-0.0038635982506903263
2010-06-08,0.032715059573609845
2010-06-09,-0.01975837623258091
2010-06-10,0.030984508262277326
2010-06-11,-0.0004846986667424567
2010-06-14,-0.007921144391834136
2010-06-15,0.018575835401268233
2010-06-16,0.0
2010-06-17,0.0014397696829234169
2010-06-18,0.007987220702467115
2010-06-21,0.00047548337481723325
2010-06-22,-0.018850023461903634
2010-06-23,-0.013561527503415053
2010-06-24,-0.016857578293210405
2010-06-25,-0.01614786082903281
2010-06-28,-0.01065984807647533
2010-06-29,-0.02018128920504037
2010-06-30,-0.0038401291003643625
2010-07-01,-0.008060259330646509
2010-07-02,-0.0007066065941246623
2010-07-06,0.015732702846031395
2010-07-07,0.01688132643371615
2010-07-08,0.006503525586171488
2010-07-09,-0.0005101513261324922
2010-07-12,0.0027220143368836005
2010-07-13,0.008143858299013535
2010-07-14,-0.0026926961525647257
2010-07-15,0.0001687816459259275
2010-07-16,-0.022102260840222824
2010-07-19,0.008109058110922388
2010-07-20,0.00889955502310458
2010-07-21,-0.013231602828980456
2010-07-22,0.02080115251164355
2010-07-23,0.005725833517584538
2010-07-26,0.011218988425669861
2010-07-27,0.00695482707327092
2010-07-28,0.0016444498989565358
2010-07-29,-0.00935806928254791
2010-07-30,-0.010938017898574804
2010-08-02,0.03786861595174264
2010-08-03,0.012592864265302994
2010-08-04,0.0
2010-08-05,-0.00015947066072283977
2010-08-06,-0.011800319116573305
2010-08-09,0.007745683270200316
2010-08-10,-0.008326677208540006
2010-08-11,-0.02486680122719205
2010-08-12,-0.0026494287572351033
2010-08-13,-0.005312966959986723
2010-08-16,-0.0005007344349857546
2010-08-17,0.01569804583002596
2010-08-18,-0.011016080236764217
2010-08-19,-0.014297605509639
2010-08-20,-0.006746533871706423
2010-08-23,0.010358312283211348
2010-08-24,-0.009411781512605038
2010-08-25,-0.0005089752376820309
2010-08-26,-0.007299270072992696
2010-08-27,0.022571802325581446
2010-08-30,-0.013377909922707518
2010-08-31,0.0018644237288136273
2010-09-01,0.030451682787147855
2010-09-02,0.0024626662288623077
2010-09-03,0.004258090333146253
2010-09-07,-0.012557093933463806
2010-09-08,0.0033030718960044957
2010-09-09,0.004938255144032917
2010-09-10,0.0024570352572815053
2010-09-13,-0.003267990142679905
2010-09-14,0.00016390163934419598
2010-09-15,-0.00016387477999910697
2010-09-16,-0.0004917868852458452
2010-09-17,-0.0031163194502818996
2010-09-20,0.012668641208763482
2010-09-21,-0.00016243704569346873
2010-09-22,-0.0014624634146496586
2010-09-23,-0.004882001547892565
2010-09-24,0.009811904830354696
2010-09-27,-0.0006477894736842709
2010-09-28,0.005671722665236204
2010-09-29,-0.007573332137071611
2010-09-30,0.0032472966390647883
2010-10-01,0.012137886192945683
2010-10-04,-0.0055964501823401545
2010-10-05,0.01720532267575685
2010-10-06,0.010749304797638538
2010-10-07,-0.0014075852581730709
2010-10-08,0.008300689375119536
2010-10-11,0.002640664925784336
2010-10-12,0.0023236869562963834
2010-10-13,0.005255085251395105
2010-10-14,0.003997570664243995
2010-10-15,-0.0016845481615061625
2010-10-18,0.01672030935050434
2010-10-19,-0.017501448664777538
2010-10-20,0.013667060181185851
2010-10-21,0.0046962277019775445
2010-10-22,0.0003015078407721068
2010-10-25,-0.002110325722660627
2010-10-26,0.004984924697202139
2010-10-27,-0.012926514548722765
2010-10-28,0.00837525531826579
2010-10-29,0.004077272665701162
2010-11-01,0.006918318752242951
2010-11-02,0.013293488273046572
2010-11-03,0.0019163474007279871
2010-11-04,0.020744386924461084
2010-11-05,0.008936336506327565
2010-11-08,0.004571428571428474
2010-11-09,0.0044083759954495145
2010-11-10,0.007079145139989174
2010-11-11,0.00984120665715766
2010-11-12,-0.011694333518186557
2010-11-15,-0.007184040208030483
2010-11-16,-0.021850183519430178
2010-11-17,0.0010153756595480397
2010-11-18,0.018837791078458354
2010-11-19,0.0032712701826561087
2010-11-22,-0.004961709597934324
2010-11-23,-0.017238908185242825
2010-11-24,0.013047172526217586
2010-11-26,-0.009301574526398543
2010-11-29,0.0031777262814794306
2010-11-30,0.0015838877574033143
2010-12-01,0.025445716660314085
2010-12-02,0.002102915965150105
2010-12-03,-0.004057092722841513
2010-12-06,0.0016855737691928456
2010-12-07,0.002103505878656779
2010-12-08,0.005457584739121017
2010-12-09,0.0020877105661158213
2010-12-10,0.0025000000000000946
2010-12-13,0.002493779440288031
2010-12-14,-0.0024875759744667513
2010-12-15,-0.004571931282903954
2010-12-16,0.0051496591551748825
2010-12-17,-0.0006923705248910728
2010-12-20,0.0006928502339712383
2010-12-21,0.0069232898515191104
2010-12-22,0.0011001374986230742
2010-12-23,0.005494422850504449
2010-12-27,-0.0025955602156649835
2010-12-28,0.005615614145579567
2010-12-29,-0.0006809452650760842
2010-12-30,-0.00013632274214299905
2010-12-31,-0.00327151031527385
2011-01-03,0.019556891976604634
2011-01-04,0.004694822078008459
2011-01-05,-0.00267029365366378
2011-01-06,0.00642574322994967
2011-01-07,0.005453524873636505
2011-01-10,-0.006085448132580881
2011-01-11,0.007453813687760481
2011-01-12,0.011758488261104821
2011-01-13,0.0016975319483536811
2011-01-14,0.014730765411690373
2011-01-18,0.0111768119823644
2011-01-19,-0.0059712997836526
2011-01-20,-0.006262755783812775
2011-01-21,0.015819974276527284
2011-01-24,-0.004938047419420801
2011-01-25,0.0011452348209816364
2011-01-26,0.01245556685307567
2011-01-27,0.002761649371747487
2011-01-28,-0.01114170046851658
2011-01-31,0.021395139166860176
2011-02-01,0.04003475458601876
2011-02-02,-0.005958765059765698
2011-02-03,0.0003596451092366113
2011-02-04,-0.001917581449722439
2011-02-07,0.007805007298331057
2011-02-08,-0.011318920529012396
2011-02-09,-0.005181971372066504
2011-02-10,0.007873942778657347
2011-02-11,-0.004567271799300702
2011-02-14,0.025235498671818495
2011-02-15,-0.02284775537167569
2011-02-16,0.008677847310138162
2011-02-17,0.002270223389407926
2011-02-18,0.00739154771309776
2011-02-22,0.011124284023668721
2011-02-23,0.019077691500990205
2011-02-24,-0.012633501780176835
2011-02-25,-0.007328195797043169
2011-02-28,0.0022264238212526322
2011-03-01,-0.008534970285688883
2011-03-02,0.0033018748831884315
2011-03-03,0.008697672574102498
2011-03-04,-0.008622675367047142
2011-03-07,-0.004231323360805881
2011-03-08,-0.0014164659889463053
2011-03-09,-0.002600484695046876
2011-03-10,-0.035553449948570154
2011-03-11,0.009093217341848684
2011-03-14,0.003166025213126284
2011-03-15,-0.012017456130764364
2011-03-16,-0.025555977706794294
2011-03-17,0.0233262646154651
2011-03-18,-0.0038196893139630862
2011-03-21,0.02461345762803853
2011-03-22,-0.0033799856774498903
2011-03-23,0.00048449613576790853
2011-03-24,0.0015739104497314521
2011-03-25,0.010757886712514693
2011-03-28,-0.0017938530808232647
2011-03-29,-0.002635689437693865
2011-03-30,0.01489487087087087
2011-03-31,-0.0042608712098679054
2011-04-01,0.006537537378017543
2011-04-04,0.0022437765706186837
2011-04-05,0.006480440444900133
2011-04-06,-0.0028096231048844763
2011-04-07,0.006809133599436408
2011-04-08,0.0022154267207222795
2011-04-11,-0.009191309221337094
2011-04-12,-0.023250398156392686
2011-04-13,-0.00024039432555910217
2011-04-14,0.003366979155027532
2011-04-15,0.010186948461482501
2011-04-18,-0.014117961631059944
2011-04-19,0.008423646412121507
2011-04-20,0.022076359591538402
2011-04-21,0.008289538627214465
2011-04-25,-0.0016211208705289451
2011-04-26,0.013917849525425038
2011-04-27,0.0041180623225364425
2011-04-28,-0.005012565561774549
